Pcode,Locality,State,Comments,Category,Longitude,Latitude
1335,"POTTS POINT",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1340,"KINGS CROSS",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1350,WOOLLAHRA,NSW,"PO BOXES","Post Office Boxes",,
1355,"BONDI JUNCTION",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1360,"DOUBLE BAY",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1405,CHULLORA,NSW,"BULK PARCEL RETURNS","Post Office Boxes",,
1406,CHULLORA,NSW,"PO BOXES","Post Office Boxes",,
1435,ALEXANDRIA,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1445,ROSEBERY,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1450,CAMPERDOWN,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1455,BOTANY,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1460,MASCOT,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1465,KENSINGTON,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1466,"UNSW SYDNEY",NSW,"PO BOXES","Post Office Boxes",,
1470,DRUMMOYNE,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1475,MARRICKVILLE,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1480,KINGSGROVE,NSW,"PO BOXES","Post Office Boxes",,
1481,"HURSTVILLE BC",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1485,KOGARAH,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1490,MIRANDA,NSW,"PO BOXES","Post Office Boxes",,
1495,CARINGBAH,NSW,"PO BOXES","Post Office Boxes",,
1499,SUTHERLAND,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1515,"WEST CHATSWOOD",NSW,"PO BOXES","Post Office Boxes",,
1560,NORTHBRIDGE,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1565,"MILSONS POINT",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1570,ARTARMON,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1585,"CROWS NEST",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1590,"ST LEONARDS",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1595,"LANE COVE",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1630,HORNSBY,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1635,"HORNSBY WESTFIELD",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1640,"FRENCHS FOREST",NSW,"PO BOXES","Post Office Boxes",,
1655,MANLY,NSW,"PO BOXES","Post Office Boxes",,
1660,"MONA VALE",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1670,"NORTH RYDE",NSW,"LOCKED BAGS","Post Office Boxes",,
1670,"NORTH RYDE BC",NSW,"PO BOXES","Post Office Boxes",,
1675,GLADESVILLE,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1680,RYDE,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1685,"WEST RYDE",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1700,ERMINGTON,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1710,EPPING,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1715,"PENNANT HILLS",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1730,"SEVEN HILLS",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1750,"NORTH PARRAMATTA",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1755,"BAULKHAM HILLS",NSW,"PO BOXES","Post Office Boxes",,
1765,"CASTLE HILL",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1771,"PENNANT HILLS",NSW,,"Post Office Boxes",,
1780,"KEMPS CREEK",NSW,"RETURN VIRTUAL PO BOXES","Post Office Boxes",,
1781,BOTANY,NSW,"RETURN VIRTUAL PO BOXES","Post Office Boxes",,
1782,CHULLORA,NSW,"RETURN VIRTUAL PO BOXES","Post Office Boxes",,
1783,GRANVILLE,NSW,"RETURN VIRTUAL PO BOXES","Post Office Boxes",,
1790,"ST MARYS",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1793,PENRITH,NSW,"LOCKED BAGS","Post Office Boxes",,
1800,ASHFIELD,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1805,BURWOOD,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1825,LIDCOMBE,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1835,AUBURN,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1851,"WETHERILL PARK",NSW,"PO BOXES","Post Office Boxes",,
1860,FAIRFIELD,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1871,LIVERPOOL,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1874,MOOREBANK,NSW,"BULK PARCEL RETURNS",LVR,,
1875,MOOREBANK,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1885,BANKSTOWN,NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
1890,INGLEBURN,NSW,"PO BOXES","Post Office Boxes",,
1936,ALBURY,NSW,"LOCKED BAGS","Post Office Boxes",,
2000,BARANGAROO,NSW,,"Delivery Area",151.201597,-33.861459
2000,"DAWES POINT",NSW,,"Delivery Area",151.206952,-33.856596
2000,HAYMARKET,NSW,,"Delivery Area",151.204501,-33.881463
2000,"MILLERS POINT",NSW,,"Delivery Area",151.204250,-33.859894
2000,"PARLIAMENT HOUSE",NSW,"CITY OF SYDNEY COUNCIL","Delivery Area",,
2000,SYDNEY,NSW,,"Delivery Area",151.209991,-33.869754
2000,"SYDNEY SOUTH",NSW,"POST OFFICE MAIL COLLECTION","Delivery Area",,
2000,"THE ROCKS",NSW,"CITY OF SYDNEY COUNCIL","Delivery Area",151.208013,-33.859231
2001,SYDNEY,NSW,"GPO BOXES & LOCKED BAGS","Post Office Boxes",,
2002,"WORLD SQUARE",NSW,"PO BOXES","Post Office Boxes",,
2006,"THE UNIVERSITY OF SYDNEY",NSW,"CARE PO","Post Office Boxes",,
2007,BROADWAY,NSW,"PO BOXES & LOCKED BAGS","Delivery Area",,
2007,ULTIMO,NSW,,"Delivery Area",151.198450,-33.879983
2008,CHIPPENDALE,NSW,,"Delivery Area",151.200056,-33.886265
2008,DARLINGTON,NSW,"CITY OF SYDNEY COUNCIL","Delivery Area",151.192762,-33.890874
2009,PYRMONT,NSW,,"Delivery Area",151.192698,-33.868649
2010,DARLINGHURST,NSW,,"Delivery Area",151.218980,-33.879416
2010,"SURRY HILLS",NSW,,"Delivery Area",151.210032,-33.884936
2011,"ELIZABETH BAY",NSW,,"Delivery Area",151.228320,-33.871696
2011,"POTTS POINT",NSW,,"Delivery Area",151.226061,-33.865597
2011,"RUSHCUTTERS BAY",NSW,,"Delivery Area",151.228675,-33.874514
2011,WOOLLOOMOOLOO,NSW,,"Delivery Area",151.218400,-33.872210
2012,"STRAWBERRY HILLS",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
2015,ALEXANDRIA,NSW,,"Delivery Area",151.192051,-33.908218
2015,BEACONSFIELD,NSW,,"Delivery Area",151.200407,-33.911430
2015,EVELEIGH,NSW,,"Delivery Area",151.192748,-33.895771
2016,REDFERN,NSW,,"Delivery Area",151.207304,-33.893106
2017,WATERLOO,NSW,,"Delivery Area",151.207929,-33.900338
2017,"WATERLOO DC",NSW,,"Delivery Area",,
2017,ZETLAND,NSW,,"Delivery Area",151.208178,-33.907661
2018,EASTLAKES,NSW,,"Delivery Area",151.212683,-33.931091
2018,ROSEBERY,NSW,,"Delivery Area",151.204879,-33.918673
2019,BANKSMEADOW,NSW,,"Delivery Area",151.214871,-33.955492
2019,BOTANY,NSW,,"Delivery Area",151.199629,-33.949082
2020,MASCOT,NSW,,"Delivery Area",151.183773,-33.935795
2020,"SYDNEY DOMESTIC AIRPORT",NSW,"PO BOXES","Delivery Area",,
2020,"SYDNEY INTERNATIONAL AIRPORT",NSW,"PO BOXES & LOCKED BAGS","Delivery Area",,
2021,"CENTENNIAL PARK",NSW,,"Delivery Area",151.234114,-33.897776
2021,"MOORE PARK",NSW,,"Delivery Area",151.222218,-33.895810
2021,PADDINGTON,NSW,,"Delivery Area",151.228036,-33.883344
2022,"BONDI JUNCTION",NSW,,"Delivery Area",151.249654,-33.892992
2022,"QUEENS PARK",NSW,,"Delivery Area",151.247300,-33.899324
2023,"BELLEVUE HILL",NSW,,"Delivery Area",151.254936,-33.879681
2024,BRONTE,NSW,,"Delivery Area",151.263716,-33.903930
2024,WAVERLEY,NSW,,"Delivery Area",151.255963,-33.901789
2025,WOOLLAHRA,NSW,,"Delivery Area",151.241698,-33.885747
2026,BONDI,NSW,,"Delivery Area",151.263473,-33.893083
2026,"BONDI BEACH",NSW,,"Delivery Area",151.273891,-33.890974
2026,"NORTH BONDI",NSW,,"Delivery Area",151.281648,-33.886176
2026,TAMARAMA,NSW,,"Delivery Area",151.271775,-33.898804
2027,"DARLING POINT",NSW,,"Delivery Area",151.235636,-33.872964
2027,EDGECLIFF,NSW,,"Delivery Area",151.237985,-33.879694
2027,"HMAS RUSHCUTTERS",NSW,,"Delivery Area",,
2027,"POINT PIPER",NSW,,"Delivery Area",151.252307,-33.866939
2028,"DOUBLE BAY",NSW,,"Delivery Area",151.243320,-33.879061
2029,"ROSE BAY",NSW,,"Delivery Area",151.266609,-33.874154
2030,"DOVER HEIGHTS",NSW,,"Delivery Area",151.280994,-33.873019
2030,"HMAS WATSON",NSW,,"Delivery Area",,
2030,"ROSE BAY NORTH",NSW,"PO BOXES","Delivery Area",,
2030,VAUCLUSE,NSW,,"Delivery Area",151.276482,-33.855778
2030,"WATSONS BAY",NSW,,"Delivery Area",151.281788,-33.840311
2031,CLOVELLY,NSW,,"Delivery Area",151.263107,-33.911625
2031,"CLOVELLY WEST",NSW,"PO BOXES","Delivery Area",,
2031,RANDWICK,NSW,,"Delivery Area",151.240142,-33.918012
2031,"RANDWICK DC",NSW,"LOCKED BAGS","Delivery Area",,
2031,"ST PAULS",NSW,"PO BOXES & LOCKED BAGS","Delivery Area",,
2032,DACEYVILLE,NSW,,"Delivery Area",151.225272,-33.929074
2032,KINGSFORD,NSW,,"Delivery Area",151.233819,-33.925963
2033,KENSINGTON,NSW,,"Delivery Area",151.223761,-33.911514
2034,COOGEE,NSW,,"Delivery Area",151.254950,-33.919680
2034,"SOUTH COOGEE",NSW,,"Delivery Area",151.255643,-33.932211
2035,MAROUBRA,NSW,,"Delivery Area",151.244101,-33.945422
2035,"MAROUBRA SOUTH",NSW,"PO BOXES","Delivery Area",,
2035,PAGEWOOD,NSW,,"Delivery Area",151.223687,-33.936825
2036,CHIFLEY,NSW,,"Delivery Area",151.239711,-33.969417
2036,EASTGARDENS,NSW,,"Delivery Area",151.226473,-33.944356
2036,HILLSDALE,NSW,,"Delivery Area",151.227508,-33.952283
2036,"LA PEROUSE",NSW,,"Delivery Area",151.243527,-33.991337
2036,"LITTLE BAY",NSW,,"Delivery Area",151.245261,-33.983451
2036,MALABAR,NSW,,"Delivery Area",151.254058,-33.958172
2036,MATRAVILLE,NSW,,"Delivery Area",151.229885,-33.964046
2036,"PHILLIP BAY",NSW,,"Delivery Area",151.232956,-33.979476
2036,"PORT BOTANY",NSW,,"Delivery Area",151.217108,-33.975070
2037,"FOREST LODGE",NSW,,"Delivery Area",151.178495,-33.880603
2037,GLEBE,NSW,,"Delivery Area",151.187265,-33.877855
2038,ANNANDALE,NSW,,"Delivery Area",151.169716,-33.880660
2039,ROZELLE,NSW,,"Delivery Area",151.173305,-33.864509
2040,LEICHHARDT,NSW,,"Delivery Area",151.155743,-33.881982
2040,LILYFIELD,NSW,,"Delivery Area",151.160338,-33.871054
2041,BALMAIN,NSW,,"Delivery Area",151.180978,-33.858327
2041,"BALMAIN EAST",NSW,,"Delivery Area",151.192187,-33.857148
2041,BIRCHGROVE,NSW,,"Delivery Area",151.181856,-33.850763
2042,ENMORE,NSW,"INNER WEST COUNCIL","Delivery Area",151.170034,-33.900157
2042,NEWTOWN,NSW,,"Delivery Area",151.180228,-33.897644
2043,ERSKINEVILLE,NSW,,"Delivery Area",151.186722,-33.902234
2044,"ST PETERS",NSW,,"Delivery Area",151.178166,-33.915921
2044,SYDENHAM,NSW,,"Delivery Area",151.168488,-33.916996
2044,TEMPE,NSW,,"Delivery Area",151.164618,-33.924787
2045,HABERFIELD,NSW,,"Delivery Area",151.138911,-33.879700
2046,ABBOTSFORD,NSW,,"Delivery Area",151.129882,-33.850345
2046,"CANADA BAY",NSW,,"Delivery Area",151.115062,-33.864587
2046,CHISWICK,NSW,,"Delivery Area",151.137908,-33.849777
2046,"FIVE DOCK",NSW,,"Delivery Area",151.128081,-33.866397
2046,"RODD POINT",NSW,,"Delivery Area",151.144022,-33.865892
2046,"RUSSELL LEA",NSW,,"Delivery Area",151.140749,-33.858353
2046,WAREEMBA,NSW,,"Delivery Area",151.131943,-33.857581
2047,DRUMMOYNE,NSW,,"Delivery Area",151.152808,-33.852075
2048,STANMORE,NSW,,"Delivery Area",151.165220,-33.893664
2048,WESTGATE,NSW,"PO BOXES & LOCKED BAGS","Delivery Area",,
2049,LEWISHAM,NSW,,"Delivery Area",151.146655,-33.895223
2049,PETERSHAM,NSW,,"Delivery Area",151.155588,-33.894893
2050,CAMPERDOWN,NSW,,"Delivery Area",151.182262,-33.888660
2050,"MISSENDEN ROAD",NSW,"PO BOXES","Delivery Area",,
2052,"UNSW SYDNEY",NSW,,LVR,,
2055,"NORTH SYDNEY",NSW,"LOCKED BAGS","Post Office Boxes",,
2057,CHATSWOOD,NSW,"PO BOXES","Post Office Boxes",,
2059,"NORTH SYDNEY",NSW,"PO BOXES & LOCKED BAGS","Post Office Boxes",,
2060,"HMAS PLATYPUS",NSW,,"Delivery Area",,
2060,"HMAS WATERHEN",NSW,,"Delivery Area",,
2060,"LAVENDER BAY",NSW,,"Delivery Area",151.207172,-33.843854
2060,"MCMAHONS POINT",NSW,,"Delivery Area",151.203003,-33.844828
2060,"NORTH SYDNEY",NSW,,"Delivery Area",151.209585,-33.835433
2060,"NORTH SYDNEY SHOPPINGWORLD",NSW,"PO BOXES","Delivery Area",,
2060,WAVERTON,NSW,,"Delivery Area",151.198800,-33.838141
2061,KIRRIBILLI,NSW,,"Delivery Area",151.216123,-33.847475
2061,"MILSONS POINT",NSW,,"Delivery Area",151.211543,-33.846942
2062,CAMMERAY,NSW,,"Delivery Area",151.214249,-33.822771
2063,NORTHBRIDGE,NSW,,"Delivery Area",151.217488,-33.811196
2064,ARTARMON,NSW,,"Delivery Area",151.184781,-33.811964
2065,"CROWS NEST",NSW,,"Delivery Area",151.203664,-33.825587
2065,"CROWS NEST DC",NSW,,"Delivery Area",,
2065,GREENWICH,NSW,,"Delivery Area",151.185579,-33.829730
2065,NAREMBURN,NSW,,"Delivery Area",151.202038,-33.817307
2065,"ROYAL NORTH SHORE HOSPITAL",NSW,"PO BOXES","Delivery Area",,
2065,"ST LEONARDS",NSW,,"Delivery Area",151.193031,-33.822341
2065,WOLLSTONECRAFT,NSW,,"Delivery Area",151.195722,-33.833149
2066,"LANE COVE",NSW,,"Delivery Area",151.164997,-33.818032
2066,"LANE COVE NORTH",NSW,,"Delivery Area",151.161533,-33.805697
2066,"LANE COVE WEST",NSW,,"Delivery Area",151.149700,-33.814062
2066,"LINLEY POINT",NSW,,"Delivery Area",151.149396,-33.826897
2066,LONGUEVILLE,NSW,,"Delivery Area",151.168140,-33.829825
2066,NORTHWOOD,NSW,,"Delivery Area",151.178455,-33.828742
2066,RIVERVIEW,NSW,"LANE COVE COUNCIL","Delivery Area",151.160295,-33.824370
2067,CHATSWOOD,NSW,,"Delivery Area",151.181206,-33.795763
2067,"CHATSWOOD WEST",NSW,,"Delivery Area",151.162643,-33.795327
2068,CASTLECRAG,NSW,,"Delivery Area",151.220574,-33.800350
2068,"MIDDLE COVE",NSW,,"Delivery Area",151.211020,-33.791559
2068,"NORTH WILLOUGHBY",NSW,,"Delivery Area",151.200545,-33.795410
2068,WILLOUGHBY,NSW,,"Delivery Area",151.200406,-33.806405
2068,"WILLOUGHBY EAST",NSW,,"Delivery Area",151.205859,-33.798618
2068,"WILLOUGHBY NORTH",NSW,"PO BOXES","Delivery Area",,
2069,"CASTLE COVE",NSW,,"Delivery Area",151.212371,-33.785956
2069,ROSEVILLE,NSW,,"Delivery Area",151.184975,-33.782563
2069,"ROSEVILLE CHASE",NSW,,"Delivery Area",151.200189,-33.774851
2070,"EAST LINDFIELD",NSW,,"Delivery Area",151.186695,-33.767370
2070,LINDFIELD,NSW,,"Delivery Area",151.160086,-33.780630
2070,"LINDFIELD WEST",NSW,"PO BOXES","Delivery Area",,
2071,"EAST KILLARA",NSW,,"Delivery Area",151.180207,-33.757403
2071,KILLARA,NSW,,"Delivery Area",151.156723,-33.768988
2072,GORDON,NSW,,"Delivery Area",151.151223,-33.757351
2073,PYMBLE,NSW,,"Delivery Area",151.141102,-33.745168
2073,"WEST PYMBLE",NSW,,"Delivery Area",151.130298,-33.763653
2074,"NORTH TURRAMURRA",NSW,,"Delivery Area",151.154066,-33.691481
2074,"SOUTH TURRAMURRA",NSW,,"Delivery Area",151.108979,-33.752499
2074,TURRAMURRA,NSW,,"Delivery Area",151.127573,-33.734363
2074,WARRAWEE,NSW,,"Delivery Area",151.121722,-33.725902
2075,"ST IVES",NSW,,"Delivery Area",151.169880,-33.728875
2075,"ST IVES CHASE",NSW,,"Delivery Area",151.165118,-33.703057
2076,NORMANHURST,NSW,,"Delivery Area",151.096443,-33.723043
2076,"NORTH WAHROONGA",NSW,,"Delivery Area",151.130348,-33.696539
2076,WAHROONGA,NSW,,"Delivery Area",151.117136,-33.714933
2077,ASQUITH,NSW,,"Delivery Area",151.116671,-33.688340
2077,HORNSBY,NSW,,"Delivery Area",151.100585,-33.697648
2077,"HORNSBY HEIGHTS",NSW,,"Delivery Area",151.100030,-33.664611
2077,WAITARA,NSW,,"Delivery Area",151.105418,-33.710243
2079,"MOUNT COLAH",NSW,,"Delivery Area",151.115502,-33.664909
2080,"MOUNT KURING-GAI",NSW,,"Delivery Area",151.141154,-33.652759
2081,BEROWRA,NSW,,"Delivery Area",151.152092,-33.628062
2081,COWAN,NSW,,"Delivery Area",151.165099,-33.580568
2082,"BEROWRA CREEK",NSW,,"Delivery Area",,
2082,"BEROWRA HEIGHTS",NSW,,"Delivery Area",151.137421,-33.601516
2082,"BEROWRA WATERS",NSW,,"Delivery Area",151.137286,-33.525120
2083,"BAR POINT",NSW,,"Delivery Area",151.172780,-33.493300
2083,BROOKLYN,NSW,,"Delivery Area",151.234061,-33.581561
2083,"CHEERO POINT",NSW,,"Delivery Area",151.193354,-33.509769
2083,"COGRA BAY",NSW,,"Delivery Area",151.224440,-33.519471
2083,"DANGAR ISLAND",NSW,,"Delivery Area",151.239408,-33.539500
2083,"MILSONS PASSAGE",NSW,,"Delivery Area",151.178881,-33.513149
2083,"MOONEY MOONEY",NSW,,"Delivery Area",151.211366,-33.523068
2084,"COTTAGE POINT",NSW,,"Delivery Area",151.203498,-33.619250
2084,"DUFFYS FOREST",NSW,,"Delivery Area",151.191883,-33.672527
2084,"TERREY HILLS",NSW,,"Delivery Area",151.215649,-33.692173
2085,BELROSE,NSW,,"Delivery Area",151.209665,-33.721540
2085,"BELROSE WEST",NSW,"PO BOXES","Delivery Area",,
2085,DAVIDSON,NSW,,"Delivery Area",151.189782,-33.739503
2086,"FRENCHS FOREST",NSW,,"Delivery Area",151.233235,-33.751388
2086,"FRENCHS FOREST EAST",NSW,"CARE PO","Delivery Area",,
2087,FORESTVILLE,NSW,,"Delivery Area",151.213247,-33.760805
2087,"KILLARNEY HEIGHTS",NSW,,"Delivery Area",151.215562,-33.772482
2088,MOSMAN,NSW,,"Delivery Area",151.248618,-33.828717
2088,"SPIT JUNCTION",NSW,"PO BOXES","Delivery Area",,
2089,"KURRABA POINT",NSW,,"Delivery Area",151.222826,-33.841495
2089,"NEUTRAL BAY",NSW,,"Delivery Area",151.218181,-33.835043
2089,"NEUTRAL BAY JUNCTION",NSW,"PO BOXES & LOCKED BAGS","Delivery Area",,
2090,CREMORNE,NSW,,"Delivery Area",151.225116,-33.829604
2090,"CREMORNE JUNCTION",NSW,"PO BOXES & LOCKED BAGS","Delivery Area",,
2090,"CREMORNE POINT",NSW,,"Delivery Area",151.228388,-33.841607
2091,"HMAS PENGUIN",NSW,,LVR,,
2092,SEAFORTH,NSW,,"Delivery Area",151.242812,-33.794601
2093,BALGOWLAH,NSW,,"Delivery Area",151.261151,-33.794528
2093,"BALGOWLAH HEIGHTS",NSW,,"Delivery Area",151.265583,-33.807924
2093,CLONTARF,NSW,,"Delivery Area",151.254044,-33.807990
2093,"MANLY VALE",NSW,,"Delivery Area",151.265533,-33.783155
2093,"NORTH BALGOWLAH",NSW,,"Delivery Area",151.252434,-33.786975
2094,FAIRLIGHT,NSW,,"Delivery Area",151.273977,-33.794001
2095,MANLY,NSW,,"Delivery Area",151.293616,-33.803347
2096,"CURL CURL",NSW,,"Delivery Area",151.290844,-33.770211
2096,FRESHWATER,NSW,,"Delivery Area",151.284248,-33.776039
2096,QUEENSCLIFF,NSW,,"Delivery Area",151.285286,-33.782877
2097,COLLAROY,NSW,,"Delivery Area",151.303394,-33.739554
2097,"COLLAROY BEACH",NSW,"PO BOXES","Delivery Area",,
2097,"COLLAROY PLATEAU",NSW,,"Delivery Area",151.289553,-33.729883
2097,"WHEELER HEIGHTS",NSW,,"Delivery Area",151.281491,-33.728131
2099,CROMER,NSW,,"Delivery Area",151.268317,-33.730011
2099,"DEE WHY",NSW,,"Delivery Area",151.289058,-33.751007
2099,NARRAWEENA,NSW,,"Delivery Area",151.272241,-33.749815
2099,"NORTH CURL CURL",NSW,,"Delivery Area",151.290979,-33.763228
2100,"ALLAMBIE HEIGHTS",NSW,,"Delivery Area",151.248685,-33.769678
2100,"BEACON HILL",NSW,,"Delivery Area",151.259312,-33.752282
2100,BROOKVALE,NSW,,"Delivery Area",151.269882,-33.762689
2100,"NORTH MANLY",NSW,,"Delivery Area",151.270901,-33.776157
2100,"OXFORD FALLS",NSW,,"Delivery Area",151.241279,-33.730778
2100,"WARRINGAH MALL",NSW,"PO BOXES","Delivery Area",,
2101,"ELANORA HEIGHTS",NSW,,"Delivery Area",151.272046,-33.700011
2101,INGLESIDE,NSW,,"Delivery Area",151.258111,-33.689408
2101,NARRABEEN,NSW,,"Delivery Area",151.281498,-33.713788
2101,"NORTH NARRABEEN",NSW,,"Delivery Area",151.287928,-33.702146
2102,WARRIEWOOD,NSW,,"Delivery Area",151.294016,-33.689436
2102,"WARRIEWOOD SHOPPING SQUARE",NSW,"PO BOXES","Delivery Area",,
2103,"MONA VALE",NSW,,"Delivery Area",151.303071,-33.677045
2104,BAYVIEW,NSW,,"Delivery Area",151.289076,-33.659505
2105,"CHURCH POINT",NSW,,"Delivery Area",151.278911,-33.649227
2105,"ELVINA BAY",NSW,,"Delivery Area",151.277889,-33.640016
2105,"LOVETT BAY",NSW,,"Delivery Area",151.280087,-33.630703
2105,"MCCARRS CREEK",NSW,,"Delivery Area",151.276893,-33.642967
2105,"MORNING BAY",NSW,,"Delivery Area",151.280901,-33.623925
2105,"SCOTLAND ISLAND",NSW,,"Delivery Area",151.290997,-33.640478
2106,NEWPORT,NSW,,"Delivery Area",151.314345,-33.660157
2106,"NEWPORT BEACH",NSW,"PO BOXES","Delivery Area",,
2107,"AVALON BEACH",NSW,,"Delivery Area",151.328119,-33.628720
2107,"BILGOLA BEACH",NSW,,"Delivery Area",151.325485,-33.644775
2107,"BILGOLA PLATEAU",NSW,,"Delivery Area",151.312325,-33.644894
2107,CLAREVILLE,NSW,,"Delivery Area",151.309106,-33.635545
2107,"WHALE BEACH",NSW,,"Delivery Area",151.330458,-33.612429
2108,"COASTERS RETREAT",NSW,,"Delivery Area",151.299059,-33.604821
2108,"CURRAWONG BEACH",NSW,,"Delivery Area",151.297815,-33.595220
2108,"GREAT MACKEREL BEACH",NSW,,"Delivery Area",151.298348,-33.591356
2108,"PALM BEACH",NSW,,"Delivery Area",151.326131,-33.605647
2109,"MACQUARIE UNIVERSITY",NSW,,LVR,,
2110,"HUNTERS HILL",NSW,,"Delivery Area",151.138231,-33.829739
2110,WOOLWICH,NSW,,"Delivery Area",151.173036,-33.840241
2111,GLADESVILLE,NSW,,"Delivery Area",151.126393,-33.827672
2111,HENLEY,NSW,,"Delivery Area",151.135487,-33.842145
2111,"HUNTLEYS COVE",NSW,,"Delivery Area",151.137544,-33.837451
2111,"HUNTLEYS POINT",NSW,,"Delivery Area",151.143915,-33.839725
2111,"MONASH PARK",NSW,,"Delivery Area",,
2111,"TENNYSON POINT",NSW,,"Delivery Area",151.116874,-33.832191
2112,"DENISTONE EAST",NSW,,"Delivery Area",151.098117,-33.796828
2112,PUTNEY,NSW,,"Delivery Area",151.107902,-33.826969
2112,RYDE,NSW,,"Delivery Area",151.113990,-33.810551
2113,"BLENHEIM ROAD",NSW,"CARE PO","Delivery Area",,
2113,"EAST RYDE",NSW,,"Delivery Area",151.136067,-33.811048
2113,"MACQUARIE CENTRE",NSW,"PO BOXES","Delivery Area",,
2113,"MACQUARIE PARK",NSW,,"Delivery Area",151.124202,-33.778757
2113,"NORTH RYDE",NSW,,"Delivery Area",151.133712,-33.796765
2114,DENISTONE,NSW,,"Delivery Area",151.088572,-33.798696
2114,"DENISTONE WEST",NSW,,"Delivery Area",151.077026,-33.800822
2114,MEADOWBANK,NSW,,"Delivery Area",151.087458,-33.816215
2114,"MELROSE PARK",NSW,,"Delivery Area",151.074253,-33.814828
2114,"WEST RYDE",NSW,,"Delivery Area",151.086255,-33.806304
2115,ERMINGTON,NSW,,"Delivery Area",151.060489,-33.810444
2116,RYDALMERE,NSW,,"Delivery Area",151.039369,-33.813881
2117,DUNDAS,NSW,,"Delivery Area",151.042106,-33.803005
2117,"DUNDAS VALLEY",NSW,,"Delivery Area",151.057769,-33.792225
2117,OATLANDS,NSW,,"Delivery Area",151.025739,-33.795075
2117,TELOPEA,NSW,,"Delivery Area",151.041230,-33.794039
2118,CARLINGFORD,NSW,,"Delivery Area",151.044640,-33.774508
2118,"CARLINGFORD COURT",NSW,"PO BOXES","Delivery Area",,
2118,"CARLINGFORD NORTH",NSW,"PO BOXES","Delivery Area",,
